 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
1707  1.25e-01    5.23e-05   1.25e-01  -1.28e-04  -7.61e-05    13
1708  1.24e-01    5.22e-05   1.25e-01  -1.28e-04  -7.59e-05    13
1709  1.24e-01    5.20e-05   1.24e-01  -1.28e-04  -7.57e-05    13
1710  1.24e-01    5.18e-05   1.24e-01  -1.27e-04  -7.55e-05    13
1711  1.24e-01    5.17e-05   1.24e-01  -1.27e-04  -7.53e-05    13
1712  1.24e-01    5.15e-05   1.24e-01  -1.27e-04  -7.51e-05    13
1713  1.24e-01    5.14e-05   1.24e-01  -1.26e-04  -7.48e-05    13
1714  1.24e-01    5.12e-05   1.24e-01  -1.26e-04  -7.46e-05    13
1715  1.24e-01    5.10e-05   1.24e-01  -1.25e-04  -7.44e-05    13
1716  1.23e-01    5.09e-05   1.24e-01  -1.25e-04  -7.42e-05    12
1717  1.23e-01    5.07e-05   1.23e-01  -1.25e-04  -7.40e-05    13
1718  1.23e-01    5.06e-05   1.23e-01  -1.24e-04  -7.38e-05    13
1719  1.23e-01    5.04e-05   1.23e-01  -1.24e-04  -7.36e-05    13
1720  1.23e-01    5.03e-05   1.23e-01  -1.24e-04  -7.34e-05    12
1721  1.23e-01    5.01e-05   1.23e-01  -1.23e-04  -7.32e-05    13
1722  1.23e-01    4.99e-05   1.23e-01  -1.23e-04  -7.30e-05    13
1723  1.23e-01    4.98e-05   1.23e-01  -1.23e-04  -7.28e-05    13
1724  1.22e-01    4.96e-05   1.23e-01  -1.22e-04  -7.26e-05    13
1725  1.22e-01    4.95e-05   1.22e-01  -1.22e-04  -7.24e-05    13
1726  1.22e-01    4.93e-05   1.22e-01  -1.22e-04  -7.22e-05    12
1727  1.22e-01    4.92e-05   1.22e-01  -1.21e-04  -7.20e-05    13
1728  1.22e-01    4.90e-05   1.22e-01  -1.21e-04  -7.18e-05    12
1729  1.22e-01    4.89e-05   1.22e-01  -1.20e-04  -7.16e-05    13
1730  1.22e-01    4.87e-05   1.22e-01  -1.20e-04  -7.14e-05    13
1731  1.22e-01    4.86e-05   1.22e-01  -1.20e-04  -7.12e-05    13
1732  1.22e-01    4.84e-05   1.22e-01  -1.19e-04  -7.10e-05    13
1733  1.21e-01    4.83e-05   1.21e-01  -1.19e-04  -7.08e-05    13
1734  1.21e-01    4.82e-05   1.21e-01  -1.19e-04  -7.06e-05    13
1735  1.21e-01    4.80e-05   1.21e-01  -1.18e-04  -7.04e-05    13
1736  1.21e-01    4.79e-05   1.21e-01  -1.18e-04  -7.02e-05    13
1737  1.21e-01    4.77e-05   1.21e-01  -1.18e-04  -7.00e-05    13
1738  1.21e-01    4.76e-05   1.21e-01  -1.17e-04  -6.98e-05    12
1739  1.21e-01    4.74e-05   1.21e-01  -1.17e-04  -6.96e-05    13
1740  1.21e-01    4.73e-05   1.21e-01  -1.17e-04  -6.94e-05    12
1741  1.20e-01    4.72e-05   1.21e-01  -1.16e-04  -6.93e-05    13
1742  1.20e-01    4.70e-05   1.20e-01  -1.16e-04  -6.91e-05    13
1743  1.20e-01    4.69e-05   1.20e-01  -1.16e-04  -6.89e-05    13
1744  1.20e-01    4.67e-05   1.20e-01  -1.15e-04  -6.87e-05    12
1745  1.20e-01    4.66e-05   1.20e-01  -1.15e-04  -6.85e-05    13
1746  1.20e-01    4.65e-05   1.20e-01  -1.15e-04  -6.83e-05    13
1747  1.20e-01    4.63e-05   1.20e-01  -1.14e-04  -6.81e-05    13
1748  1.20e-01    4.62e-05   1.20e-01  -1.14e-04  -6.80e-05    13
1749  1.20e-01    4.60e-05   1.20e-01  -1.14e-04  -6.78e-05    13
1750  1.19e-01    4.59e-05   1.19e-01  -1.14e-04  -6.76e-05    12
1751  1.19e-01    4.58e-05   1.19e-01  -1.13e-04  -6.74e-05    13
1752  1.19e-01    4.56e-05   1.19e-01  -1.13e-04  -6.72e-05    13
1753  1.19e-01    4.55e-05   1.19e-01  -1.13e-04  -6.71e-05    13
1754  1.19e-01    4.54e-05   1.19e-01  -1.12e-04  -6.69e-05    13
1755  1.19e-01    4.52e-05   1.19e-01  -1.12e-04  -6.67e-05    13
1756  1.19e-01    4.51e-05   1.19e-01  -1.12e-04  -6.65e-05    12
1757  1.19e-01    4.50e-05   1.19e-01  -1.11e-04  -6.64e-05    13
1758  1.19e-01    4.48e-05   1.19e-01  -1.11e-04  -6.62e-05    13
1759  1.18e-01    4.47e-05   1.18e-01  -1.11e-04  -6.60e-05    13
1760  1.18e-01    4.46e-05   1.18e-01  -1.10e-04  -6.58e-05    12
1761  1.18e-01    4.45e-05   1.18e-01  -1.10e-04  -6.57e-05    13
1762  1.18e-01    4.43e-05   1.18e-01  -1.10e-04  -6.55e-05    13
1763  1.18e-01    4.42e-05   1.18e-01  -1.10e-04  -6.53e-05    13
1764  1.18e-01    4.41e-05   1.18e-01  -1.09e-04  -6.51e-05    13
1765  1.18e-01    4.39e-05   1.18e-01  -1.09e-04  -6.50e-05    13
1766  1.18e-01    4.38e-05   1.18e-01  -1.09e-04  -6.48e-05    13
1767  1.18e-01    4.37e-05   1.18e-01  -1.08e-04  -6.46e-05    13
1768  1.17e-01    4.36e-05   1.17e-01  -1.08e-04  -6.45e-05    13
1769  1.17e-01    4.34e-05   1.17e-01  -1.08e-04  -6.43e-05    13
1770  1.17e-01    4.33e-05   1.17e-01  -1.07e-04  -6.41e-05    12
1771  1.17e-01    4.32e-05   1.17e-01  -1.07e-04  -6.40e-05    13
1772  1.17e-01    4.31e-05   1.17e-01  -1.07e-04  -6.38e-05    12
1773  1.17e-01    4.30e-05   1.17e-01  -1.07e-04  -6.36e-05    13
1774  1.17e-01    4.28e-05   1.17e-01  -1.06e-04  -6.35e-05    12
1775  1.17e-01    4.27e-05   1.17e-01  -1.06e-04  -6.33e-05    13
1776  1.17e-01    4.26e-05   1.17e-01  -1.06e-04  -6.31e-05    12
1777  1.16e-01    4.25e-05   1.17e-01  -1.05e-04  -6.30e-05    13
1778  1.16e-01    4.23e-05   1.16e-01  -1.05e-04  -6.28e-05    13
1779  1.16e-01    4.22e-05   1.16e-01  -1.05e-04  -6.27e-05    13
1780  1.16e-01    4.21e-05   1.16e-01  -1.05e-04  -6.25e-05    12
1781  1.16e-01    4.20e-05   1.16e-01  -1.04e-04  -6.23e-05    13
1782  1.16e-01    4.19e-05   1.16e-01  -1.04e-04  -6.22e-05    12
1783  1.16e-01    4.18e-05   1.16e-01  -1.04e-04  -6.20e-05    13
1784  1.16e-01    4.16e-05   1.16e-01  -1.04e-04  -6.19e-05    12
1785  1.16e-01    4.15e-05   1.16e-01  -1.03e-04  -6.17e-05    13
1786  1.16e-01    4.14e-05   1.16e-01  -1.03e-04  -6.16e-05    13
1787  1.15e-01    4.13e-05   1.15e-01  -1.03e-04  -6.14e-05    13
1788  1.15e-01    4.12e-05   1.15e-01  -1.02e-04  -6.13e-05    12
1789  1.15e-01    4.11e-05   1.15e-01  -1.02e-04  -6.11e-05    13
1790  1.15e-01    4.09e-05   1.15e-01  -1.02e-04  -6.09e-05    13
1791  1.15e-01    4.08e-05   1.15e-01  -1.02e-04  -6.08e-05    13
1792  1.15e-01    4.07e-05   1.15e-01  -1.01e-04  -6.06e-05    13
1793  1.15e-01    4.06e-05   1.15e-01  -1.01e-04  -6.05e-05    13
1794  1.15e-01    4.05e-05   1.15e-01  -1.01e-04  -6.03e-05    13
1795  1.15e-01    4.04e-05   1.15e-01  -1.01e-04  -6.02e-05    13
1796  1.15e-01    4.03e-05   1.15e-01  -1.00e-04  -6.00e-05    13
1797  1.14e-01    4.02e-05   1.14e-01  -1.00e-04  -5.99e-05    13
1798  1.14e-01    4.01e-05   1.14e-01  -9.98e-05  -5.97e-05    13
1799  1.14e-01    3.99e-05   1.14e-01  -9.95e-05  -5.96e-05    13
1800  1.14e-01    3.98e-05   1.14e-01  -9.93e-05  -5.94e-05    13
1801  1.14e-01    3.97e-05   1.14e-01  -9.90e-05  -5.93e-05    13
1802  1.14e-01    3.96e-05   1.14e-01  -9.88e-05  -5.91e-05    13
1803  1.14e-01    3.95e-05   1.14e-01  -9.85e-05  -5.90e-05    13
1804  1.14e-01    3.94e-05   1.14e-01  -9.83e-05  -5.89e-05    13
1805  1.14e-01    3.93e-05   1.14e-01  -9.80e-05  -5.87e-05    13
1806  1.14e-01    3.92e-05   1.14e-01  -9.78e-05  -5.86e-05    13
1807  1.13e-01    3.91e-05   1.13e-01  -9.75e-05  -5.84e-05    13
1808  1.13e-01    3.90e-05   1.13e-01  -9.73e-05  -5.83e-05    13
1809  1.13e-01    3.89e-05   1.13e-01  -9.70e-05  -5.81e-05    13
1810  1.13e-01    3.88e-05   1.13e-01  -9.68e-05  -5.80e-05    13
1811  1.13e-01    3.87e-05   1.13e-01  -9.65e-05  -5.79e-05    13
1812  1.13e-01    3.86e-05   1.13e-01  -9.63e-05  -5.77e-05    12
1813  1.13e-01    3.85e-05   1.13e-01  -9.60e-05  -5.76e-05    13
1814  1.13e-01    3.83e-05   1.13e-01  -9.58e-05  -5.74e-05    13
1815  1.13e-01    3.82e-05   1.13e-01  -9.55e-05  -5.73e-05    13
1816  1.13e-01    3.81e-05   1.13e-01  -9.53e-05  -5.72e-05    13
1817  1.12e-01    3.80e-05   1.13e-01  -9.51e-05  -5.70e-05    13
1818  1.12e-01    3.79e-05   1.12e-01  -9.48e-05  -5.69e-05    13
1819  1.12e-01    3.78e-05   1.12e-01  -9.46e-05  -5.67e-05    13
1820  1.12e-01    3.77e-05   1.12e-01  -9.43e-05  -5.66e-05    13
1821  1.12e-01    3.76e-05   1.12e-01  -9.41e-05  -5.65e-05    13
1822  1.12e-01    3.75e-05   1.12e-01  -9.39e-05  -5.63e-05    13
1823  1.12e-01    3.74e-05   1.12e-01  -9.36e-05  -5.62e-05    13
1824  1.12e-01    3.73e-05   1.12e-01  -9.34e-05  -5.61e-05    12
1825  1.12e-01    3.72e-05   1.12e-01  -9.32e-05  -5.59e-05    13
1826  1.12e-01    3.71e-05   1.12e-01  -9.29e-05  -5.58e-05    13
1827  1.12e-01    3.70e-05   1.12e-01  -9.27e-05  -5.57e-05    13
1828  1.11e-01    3.69e-05   1.11e-01  -9.25e-05  -5.55e-05    13
1829  1.11e-01    3.68e-05   1.11e-01  -9.22e-05  -5.54e-05    13
1830  1.11e-01    3.67e-05   1.11e-01  -9.20e-05  -5.53e-05    13
1831  1.11e-01    3.67e-05   1.11e-01  -9.18e-05  -5.51e-05    13
1832  1.11e-01    3.66e-05   1.11e-01  -9.16e-05  -5.50e-05    13
1833  1.11e-01    3.65e-05   1.11e-01  -9.13e-05  -5.49e-05    13
1834  1.11e-01    3.64e-05   1.11e-01  -9.11e-05  -5.48e-05    13
1835  1.11e-01    3.63e-05   1.11e-01  -9.09e-05  -5.46e-05    13
1836  1.11e-01    3.62e-05   1.11e-01  -9.07e-05  -5.45e-05    12
1837  1.11e-01    3.61e-05   1.11e-01  -9.04e-05  -5.44e-05    13
1838  1.11e-01    3.60e-05   1.11e-01  -9.02e-05  -5.42e-05    13
1839  1.10e-01    3.59e-05   1.10e-01  -9.00e-05  -5.41e-05    13
1840  1.10e-01    3.58e-05   1.10e-01  -8.98e-05  -5.40e-05    13
1841  1.10e-01    3.57e-05   1.10e-01  -8.96e-05  -5.39e-05    13
1842  1.10e-01    3.56e-05   1.10e-01  -8.93e-05  -5.37e-05    13
1843  1.10e-01    3.55e-05   1.10e-01  -8.91e-05  -5.36e-05    13
1844  1.10e-01    3.54e-05   1.10e-01  -8.89e-05  -5.35e-05    13
1845  1.10e-01    3.53e-05   1.10e-01  -8.87e-05  -5.34e-05    13
1846  1.10e-01    3.52e-05   1.10e-01  -8.85e-05  -5.32e-05    13
1847  1.10e-01    3.52e-05   1.10e-01  -8.83e-05  -5.31e-05    13
1848  1.10e-01    3.51e-05   1.10e-01  -8.81e-05  -5.30e-05    12
1849  1.10e-01    3.50e-05   1.10e-01  -8.78e-05  -5.29e-05    13
1850  1.09e-01    3.49e-05   1.10e-01  -8.76e-05  -5.27e-05    13
1851  1.09e-01    3.48e-05   1.09e-01  -8.74e-05  -5.26e-05    13
1852  1.09e-01    3.47e-05   1.09e-01  -8.72e-05  -5.25e-05    12
1853  1.09e-01    3.46e-05   1.09e-01  -8.70e-05  -5.24e-05    13
1854  1.09e-01    3.45e-05   1.09e-01  -8.68e-05  -5.23e-05    13
1855  1.09e-01    3.44e-05   1.09e-01  -8.66e-05  -5.21e-05    13
1856  1.09e-01    3.44e-05   1.09e-01  -8.64e-05  -5.20e-05    12
1857  1.09e-01    3.43e-05   1.09e-01  -8.62e-05  -5.19e-05    13
1858  1.09e-01    3.42e-05   1.09e-01  -8.60e-05  -5.18e-05    12
1859  1.09e-01    3.41e-05   1.09e-01  -8.58e-05  -5.17e-05    13
1860  1.09e-01    3.40e-05   1.09e-01  -8.56e-05  -5.15e-05    12
1861  1.09e-01    3.39e-05   1.09e-01  -8.54e-05  -5.14e-05    13
1862  1.08e-01    3.38e-05   1.08e-01  -8.52e-05  -5.13e-05    12
1863  1.08e-01    3.38e-05   1.08e-01  -8.49e-05  -5.12e-05    13
1864  1.08e-01    3.37e-05   1.08e-01  -8.47e-05  -5.11e-05    12
1865  1.08e-01    3.36e-05   1.08e-01  -8.45e-05  -5.10e-05    13
1866  1.08e-01    3.35e-05   1.08e-01  -8.43e-05  -5.08e-05    12
1867  1.08e-01    3.34e-05   1.08e-01  -8.41e-05  -5.07e-05    13
1868  1.08e-01    3.33e-05   1.08e-01  -8.40e-05  -5.06e-05    12
1869  1.08e-01    3.32e-05   1.08e-01  -8.38e-05  -5.05e-05    13
1870  1.08e-01    3.32e-05   1.08e-01  -8.36e-05  -5.04e-05    13
1871  1.08e-01    3.31e-05   1.08e-01  -8.34e-05  -5.03e-05    13
1872  1.08e-01    3.30e-05   1.08e-01  -8.32e-05  -5.02e-05    12
1873  1.08e-01    3.29e-05   1.08e-01  -8.30e-05  -5.01e-05    13
1874  1.07e-01    3.28e-05   1.07e-01  -8.28e-05  -4.99e-05    13
1875  1.07e-01    3.28e-05   1.07e-01  -8.26e-05  -4.98e-05    13
1876  1.07e-01    3.27e-05   1.07e-01  -8.24e-05  -4.97e-05    12
1877  1.07e-01    3.26e-05   1.07e-01  -8.22e-05  -4.96e-05    13
1878  1.07e-01    3.25e-05   1.07e-01  -8.20e-05  -4.95e-05    13
1879  1.07e-01    3.24e-05   1.07e-01  -8.18e-05  -4.94e-05    13
1880  1.07e-01    3.24e-05   1.07e-01  -8.16e-05  -4.93e-05    13
1881  1.07e-01    3.23e-05   1.07e-01  -8.14e-05  -4.92e-05    13
1882  1.07e-01    3.22e-05   1.07e-01  -8.13e-05  -4.91e-05    13
1883  1.07e-01    3.21e-05   1.07e-01  -8.11e-05  -4.89e-05    13
1884  1.07e-01    3.20e-05   1.07e-01  -8.09e-05  -4.88e-05    13
1885  1.07e-01    3.20e-05   1.07e-01  -8.07e-05  -4.87e-05    13
1886  1.06e-01    3.19e-05   1.06e-01  -8.05e-05  -4.86e-05    13
1887  1.06e-01    3.18e-05   1.06e-01  -8.03e-05  -4.85e-05    13
1888  1.06e-01    3.17e-05   1.06e-01  -8.01e-05  -4.84e-05    13
1889  1.06e-01    3.16e-05   1.06e-01  -8.00e-05  -4.83e-05    13
1890  1.06e-01    3.16e-05   1.06e-01  -7.98e-05  -4.82e-05    13
1891  1.06e-01    3.15e-05   1.06e-01  -7.96e-05  -4.81e-05    13
1892  1.06e-01    3.14e-05   1.06e-01  -7.94e-05  -4.80e-05    13
1893  1.06e-01    3.13e-05   1.06e-01  -7.92e-05  -4.79e-05    13
1894  1.06e-01    3.13e-05   1.06e-01  -7.90e-05  -4.78e-05    12
1895  1.06e-01    3.12e-05   1.06e-01  -7.89e-05  -4.77e-05    13
1896  1.06e-01    3.11e-05   1.06e-01  -7.87e-05  -4.76e-05    12
1897  1.06e-01    3.10e-05   1.06e-01  -7.85e-05  -4.75e-05    13
1898  1.06e-01    3.10e-05   1.06e-01  -7.83e-05  -4.74e-05    13
1899  1.05e-01    3.09e-05   1.05e-01  -7.82e-05  -4.73e-05    13
1900  1.05e-01    3.08e-05   1.05e-01  -7.80e-05  -4.72e-05    12
1901  1.05e-01    3.07e-05   1.05e-01  -7.78e-05  -4.71e-05    13
1902  1.05e-01    3.07e-05   1.05e-01  -7.76e-05  -4.70e-05    13
1903  1.05e-01    3.06e-05   1.05e-01  -7.74e-05  -4.69e-05    13
1904  1.05e-01    3.05e-05   1.05e-01  -7.73e-05  -4.68e-05    13
1905  1.05e-01    3.04e-05   1.05e-01  -7.71e-05  -4.67e-05    13
1906  1.05e-01    3.04e-05   1.05e-01  -7.69e-05  -4.66e-05    13
1907  1.05e-01    3.03e-05   1.05e-01  -7.68e-05  -4.65e-05    13
1908  1.05e-01    3.02e-05   1.05e-01  -7.66e-05  -4.64e-05    13
1909  1.05e-01    3.02e-05   1.05e-01  -7.64e-05  -4.63e-05    13
1910  1.05e-01    3.01e-05   1.05e-01  -7.62e-05  -4.62e-05    13
1911  1.05e-01    3.00e-05   1.05e-01  -7.61e-05  -4.61e-05    13
1912  1.04e-01    2.99e-05   1.04e-01  -7.59e-05  -4.60e-05    13
1913  1.04e-01    2.99e-05   1.04e-01  -7.57e-05  -4.59e-05    13
1914  1.04e-01    2.98e-05   1.04e-01  -7.56e-05  -4.58e-05    12
1915  1.04e-01    2.97e-05   1.04e-01  -7.54e-05  -4.57e-05    13
1916  1.04e-01    2.97e-05   1.04e-01  -7.52e-05  -4.56e-05    13
1917  1.04e-01    2.96e-05   1.04e-01  -7.51e-05  -4.55e-05    13
1918  1.04e-01    2.95e-05   1.04e-01  -7.49e-05  -4.54e-05    13
1919  1.04e-01    2.95e-05   1.04e-01  -7.47e-05  -4.53e-05    13
1920  1.04e-01    2.94e-05   1.04e-01  -7.46e-05  -4.52e-05    13
1921  1.04e-01    2.93e-05   1.04e-01  -7.44e-05  -4.51e-05    13
1922  1.04e-01    2.92e-05   1.04e-01  -7.42e-05  -4.50e-05    13
1923  1.04e-01    2.92e-05   1.04e-01  -7.41e-05  -4.49e-05    13
1924  1.04e-01    2.91e-05   1.04e-01  -7.39e-05  -4.48e-05    13
1925  1.03e-01    2.90e-05   1.03e-01  -7.38e-05  -4.47e-05    13
1926  1.03e-01    2.90e-05   1.03e-01  -7.36e-05  -4.46e-05    13
1927  1.03e-01    2.89e-05   1.03e-01  -7.34e-05  -4.45e-05    13
1928  1.03e-01    2.88e-05   1.03e-01  -7.33e-05  -4.44e-05    13
1929  1.03e-01    2.88e-05   1.03e-01  -7.31e-05  -4.43e-05    13
1930  1.03e-01    2.87e-05   1.03e-01  -7.29e-05  -4.42e-05    13
1931  1.03e-01    2.86e-05   1.03e-01  -7.28e-05  -4.41e-05    13
1932  1.03e-01    2.86e-05   1.03e-01  -7.26e-05  -4.41e-05    13
1933  1.03e-01    2.85e-05   1.03e-01  -7.25e-05  -4.40e-05    13
1934  1.03e-01    2.84e-05   1.03e-01  -7.23e-05  -4.39e-05    13
1935  1.03e-01    2.84e-05   1.03e-01  -7.22e-05  -4.38e-05    13
1936  1.03e-01    2.83e-05   1.03e-01  -7.20e-05  -4.37e-05    13
1937  1.03e-01    2.82e-05   1.03e-01  -7.18e-05  -4.36e-05    13
1938  1.03e-01    2.82e-05   1.03e-01  -7.17e-05  -4.35e-05    13
1939  1.02e-01    2.81e-05   1.02e-01  -7.15e-05  -4.34e-05    13
1940  1.02e-01    2.81e-05   1.02e-01  -7.14e-05  -4.33e-05    13
1941  1.02e-01    2.80e-05   1.02e-01  -7.12e-05  -4.32e-05    13
1942  1.02e-01    2.79e-05   1.02e-01  -7.11e-05  -4.32e-05    13
1943  1.02e-01    2.79e-05   1.02e-01  -7.09e-05  -4.31e-05    13
1944  1.02e-01    2.78e-05   1.02e-01  -7.08e-05  -4.30e-05    13
1945  1.02e-01    2.77e-05   1.02e-01  -7.06e-05  -4.29e-05    13
1946  1.02e-01    2.77e-05   1.02e-01  -7.05e-05  -4.28e-05    13
1947  1.02e-01    2.76e-05   1.02e-01  -7.03e-05  -4.27e-05    13
1948  1.02e-01    2.75e-05   1.02e-01  -7.02e-05  -4.26e-05    13
1949  1.02e-01    2.75e-05   1.02e-01  -7.00e-05  -4.25e-05    13
1950  1.02e-01    2.74e-05   1.02e-01  -6.99e-05  -4.25e-05    13
1951  1.02e-01    2.74e-05   1.02e-01  -6.97e-05  -4.24e-05    13
1952  1.02e-01    2.73e-05   1.02e-01  -6.96e-05  -4.23e-05    13
1953  1.01e-01    2.72e-05   1.01e-01  -6.94e-05  -4.22e-05    13
1954  1.01e-01    2.72e-05   1.01e-01  -6.93e-05  -4.21e-05    13
1955  1.01e-01    2.71e-05   1.01e-01  -6.91e-05  -4.20e-05    13
1956  1.01e-01    2.71e-05   1.01e-01  -6.90e-05  -4.19e-05    13
1957  1.01e-01    2.70e-05   1.01e-01  -6.88e-05  -4.19e-05    13
1958  1.01e-01    2.69e-05   1.01e-01  -6.87e-05  -4.18e-05    13
1959  1.01e-01    2.69e-05   1.01e-01  -6.86e-05  -4.17e-05    13
1960  1.01e-01    2.68e-05   1.01e-01  -6.84e-05  -4.16e-05    13
1961  1.01e-01    2.67e-05   1.01e-01  -6.83e-05  -4.15e-05    13
1962  1.01e-01    2.67e-05   1.01e-01  -6.81e-05  -4.14e-05    13
1963  1.01e-01    2.66e-05   1.01e-01  -6.80e-05  -4.13e-05    13
1964  1.01e-01    2.66e-05   1.01e-01  -6.78e-05  -4.13e-05    13
1965  1.01e-01    2.65e-05   1.01e-01  -6.77e-05  -4.12e-05    13
1966  1.01e-01    2.65e-05   1.01e-01  -6.76e-05  -4.11e-05    13
1967  1.00e-01    2.64e-05   1.01e-01  -6.74e-05  -4.10e-05    13
1968  1.00e-01    2.63e-05   1.00e-01  -6.73e-05  -4.09e-05    13
1969  1.00e-01    2.63e-05   1.00e-01  -6.71e-05  -4.09e-05    13
1970  1.00e-01    2.62e-05   1.00e-01  -6.70e-05  -4.08e-05    13
1971  1.00e-01    2.62e-05   1.00e-01  -6.69e-05  -4.07e-05    13
1972  1.00e-01    2.61e-05   1.00e-01  -6.67e-05  -4.06e-05    13
1973  1.00e-01    2.60e-05   1.00e-01  -6.66e-05  -4.05e-05    13
1974  1.00e-01    2.60e-05   1.00e-01  -6.64e-05  -4.04e-05    13
1975  1.00e-01    2.59e-05   1.00e-01  -6.63e-05  -4.04e-05    13
1976  9.99e-02    2.59e-05   9.99e-02  -6.62e-05  -4.03e-05    13
1977  9.98e-02    2.58e-05   9.99e-02  -6.60e-05  -4.02e-05    13
1978  9.98e-02    2.58e-05   9.98e-02  -6.59e-05  -4.01e-05    13
1979  9.97e-02    2.57e-05   9.97e-02  -6.58e-05  -4.00e-05    13
1980  9.96e-02    2.56e-05   9.97e-02  -6.56e-05  -4.00e-05    13
1981  9.96e-02    2.56e-05   9.96e-02  -6.55e-05  -3.99e-05    13
1982  9.95e-02    2.55e-05   9.95e-02  -6.53e-05  -3.98e-05    13
1983  9.94e-02    2.55e-05   9.95e-02  -6.52e-05  -3.97e-05    13
1984  9.94e-02    2.54e-05   9.94e-02  -6.51e-05  -3.97e-05    13
1985  9.93e-02    2.54e-05   9.93e-02  -6.49e-05  -3.96e-05    13
1986  9.92e-02    2.53e-05   9.93e-02  -6.48e-05  -3.95e-05    13
1987  9.92e-02    2.53e-05   9.92e-02  -6.47e-05  -3.94e-05    13
1988  9.91e-02    2.52e-05   9.91e-02  -6.46e-05  -3.93e-05    13
1989  9.90e-02    2.51e-05   9.91e-02  -6.44e-05  -3.93e-05    13
1990  9.90e-02    2.51e-05   9.90e-02  -6.43e-05  -3.92e-05    13
1991  9.89e-02    2.50e-05   9.89e-02  -6.42e-05  -3.91e-05    13
1992  9.89e-02    2.50e-05   9.89e-02  -6.40e-05  -3.90e-05    13
1993  9.88e-02    2.49e-05   9.88e-02  -6.39e-05  -3.90e-05    13
1994  9.87e-02    2.49e-05   9.88e-02  -6.38e-05  -3.89e-05    13
1995  9.87e-02    2.48e-05   9.87e-02  -6.36e-05  -3.88e-05    13
1996  9.86e-02    2.48e-05   9.86e-02  -6.35e-05  -3.87e-05    13
1997  9.85e-02    2.47e-05   9.86e-02  -6.34e-05  -3.87e-05    13
1998  9.85e-02    2.47e-05   9.85e-02  -6.33e-05  -3.86e-05    13
1999  9.84e-02    2.46e-05   9.84e-02  -6.31e-05  -3.85e-05    13
2000  9.83e-02    2.46e-05   9.84e-02  -6.30e-05  -3.84e-05    13
2001  9.83e-02    2.45e-05   9.83e-02  -6.29e-05  -3.84e-05    13
2002  9.82e-02    2.45e-05   9.82e-02  -6.27e-05  -3.83e-05    13
2003  9.82e-02    2.44e-05   9.82e-02  -6.26e-05  -3.82e-05    13
2004  9.81e-02    2.44e-05   9.81e-02  -6.25e-05  -3.81e-05    12
2005  9.80e-02    2.43e-05   9.81e-02  -6.24e-05  -3.81e-05    13
2006  9.80e-02    2.42e-05   9.80e-02  -6.22e-05  -3.80e-05    13
2007  9.79e-02    2.42e-05   9.79e-02  -6.21e-05  -3.79e-05    13
2008  9.78e-02    2.41e-05   9.79e-02  -6.20e-05  -3.79e-05    13
2009  9.78e-02    2.41e-05   9.78e-02  -6.19e-05  -3.78e-05    13
2010  9.77e-02    2.40e-05   9.77e-02  -6.18e-05  -3.77e-05    13
2011  9.77e-02    2.40e-05   9.77e-02  -6.16e-05  -3.76e-05    13
2012  9.76e-02    2.39e-05   9.76e-02  -6.15e-05  -3.76e-05    13
2013  9.75e-02    2.39e-05   9.76e-02  -6.14e-05  -3.75e-05    13
2014  9.75e-02    2.38e-05   9.75e-02  -6.13e-05  -3.74e-05    13
2015  9.74e-02    2.38e-05   9.74e-02  -6.11e-05  -3.74e-05    13
2016  9.74e-02    2.37e-05   9.74e-02  -6.10e-05  -3.73e-05    13
2017  9.73e-02    2.37e-05   9.73e-02  -6.09e-05  -3.72e-05    13
2018  9.72e-02    2.36e-05   9.73e-02  -6.08e-05  -3.71e-05    13
2019  9.72e-02    2.36e-05   9.72e-02  -6.07e-05  -3.71e-05    13
2020  9.71e-02    2.35e-05   9.71e-02  -6.05e-05  -3.70e-05    13
2021  9.71e-02    2.35e-05   9.71e-02  -6.04e-05  -3.69e-05    13
2022  9.70e-02    2.34e-05   9.70e-02  -6.03e-05  -3.69e-05    13
2023  9.69e-02    2.34e-05   9.70e-02  -6.02e-05  -3.68e-05    13
2024  9.69e-02    2.33e-05   9.69e-02  -6.01e-05  -3.67e-05    13
2025  9.68e-02    2.33e-05   9.68e-02  -5.99e-05  -3.67e-05    13
2026  9.68e-02    2.32e-05   9.68e-02  -5.98e-05  -3.66e-05    12
2027  9.67e-02    2.32e-05   9.67e-02  -5.97e-05  -3.65e-05    13
2028  9.66e-02    2.32e-05   9.67e-02  -5.96e-05  -3.64e-05    12
2029  9.66e-02    2.31e-05   9.66e-02  -5.95e-05  -3.64e-05    13
2030  9.65e-02    2.31e-05   9.65e-02  -5.94e-05  -3.63e-05    12
2031  9.65e-02    2.30e-05   9.65e-02  -5.93e-05  -3.62e-05    13
2032  9.64e-02    2.30e-05   9.64e-02  -5.91e-05  -3.62e-05    12
2033  9.63e-02    2.29e-05   9.64e-02  -5.90e-05  -3.61e-05    13
2034  9.63e-02    2.29e-05   9.63e-02  -5.89e-05  -3.60e-05    12
2035  9.62e-02    2.28e-05   9.62e-02  -5.88e-05  -3.60e-05    13
